taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba
Eatonella	23	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Typha	1150	0.76	0.14	0.0	1.0	0.95	1.0	0.78	0.65	0.0	0.71	0.68	0.67	0.11	1.0	0.71	0.85	0.0	0.33	0.75	0.66	0.0	0.91	0.0	0.31	0.79	0.54	0.44	0.4	0.0	1.0	0.85	0.0	0.5	0.0	0.95	0.67	0.0	0.91	0.96	0.71	0.76	0.84	0.58	0.72	0.67	0.0	1.0	0.5	0.0	0.2	0.85	0.33	0.8	1.0	0.89	0.0	0.6	0.5	0.25	0.89	0.41	0.0
Hazardia	1695	0.85	0.0	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.0	0.6	1.0	1.0	0.0	0.78	1.0	0.0	1.0	0.0	0.99	1.0	0.0	0.68	0.6	0.0	0.0	1.0	0.77	0.0	1.0	1.0	0.0	0.93	0.0	0.89	0.0	0.0	0.91	0.89	0.0	0.0	0.41	0.0	0.93	0.0	0.0	0.0	0.67	1.0	0.94	0.0	0.0	0.0	0.0	1.0	0.93	0.82	0.82	0.0	0.88	1.0	0.0
Euphorbia	7140	0.81	0.6	0.75	0.85	0.83	0.88	0.94	0.55	0.0	0.86	0.43	0.9	0.24	0.96	0.51	0.82	1.0	0.84	0.86	0.56	0.7	0.4	0.76	0.56	0.54	0.6	0.77	0.48	0.66	0.79	0.88	0.83	0.79	0.0	0.98	0.62	0.31	0.91	0.9	0.67	0.72	0.56	0.58	0.57	0.63	0.0	0.75	0.68	1.0	0.58	0.43	0.64	0.75	0.64	0.88	0.57	0.65	0.51	0.07	0.78	0.5	0.89
Calocedrus	1137	0.83	1.0	1.0	0.5	0.97	0.73	1.0	1.0	0.96	0.95	0.88	1.0	1.0	0.0	1.0	0.97	0.0	0.93	0.9	0.92	0.75	0.0	0.52	0.93	0.0	0.88	0.0	0.86	1.0	0.94	1.0	0.95	0.91	0.0	0.97	1.0	0.94	0.93	0.69	0.0	0.0	1.0	1.0	0.5	1.0	0.0	1.0	0.75	1.0	0.89	0.0	0.0	0.0	0.0	1.0	0.97	0.66	0.53	0.17	1.0	0.0	1.0
Cycladenia	264	0.61	0.0	0.0	0.0	0.72	0.0	0.6	0.0	0.5	0.0	0.0	0.88	0.5	0.0	0.4	0.0	0.0	0.9	1.0	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0	1.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.59	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Monotropa	80	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0
Symphyotrichum	5026	0.63	0.47	0.6	0.61	0.84	0.59	0.78	0.54	0.31	0.64	0.62	0.78	0.41	0.86	0.64	0.46	0.5	0.71	0.66	0.87	0.75	0.46	0.64	0.47	0.43	0.54	0.52	0.26	0.65	0.52	0.86	0.81	0.66	0.0	1.0	0.78	1.0	0.91	0.89	0.55	0.68	0.59	0.4	0.7	0.58	0.0	0.89	0.47	0.35	0.41	0.77	0.54	0.8	0.7	0.73	0.57	0.53	0.56	0.08	0.84	0.4	1.0
Ziziphus	496	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.83	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.98	0.0	0.0	0.96	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0
Listera	296	0.62	0.0	0.0	0.0	0.91	0.67	1.0	0.0	0.33	0.56	0.7	0.67	0.71	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.46	1.0	0.0	0.13	0.5	0.0	0.0	0.67	0.0	0.67	0.81	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.67	0.51	0.0	0.0	0.0	0.0	0.63	0.58	0.75	0.71	0.0	0.0	0.0	0.0
Funastrum	1001	0.94	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.69	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.98	0.0	0.0	0.94	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6	0.5	0.0	0.0
Pleiacanthus	263	0.86	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.9	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.78	0.0	0.0	1.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Monolepis	465	0.72	0.67	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.63	1.0	0.0	0.89	0.66	0.56	1.0	0.0	0.95	0.44	0.0	0.0	1.0	0.0	0.0	0.78	0.58	0.0	0.0	0.86	1.0	1.0	0.5	0.0	0.96	0.0	0.33	0.89	0.87	0.0	1.0	0.5	0.0	0.77	0.0	0.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.75	0.0	1.0	0.0	0.0
Micromonolepis	21	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Triphysaria	1912	0.62	0.65	0.0	0.74	0.75	0.82	0.67	0.79	0.43	0.9	0.53	1.0	0.34	0.0	0.0	0.65	0.0	0.72	1.0	0.0	0.63	0.71	0.57	0.7	0.74	0.0	0.0	0.36	0.42	0.75	0.0	0.92	0.0	0.0	0.0	0.73	0.56	0.0	0.5	0.67	0.57	0.38	0.73	1.0	0.7	0.0	0.86	0.56	0.0	0.0	0.66	0.66	0.7	1.0	0.62	1.0	0.47	0.61	0.0	0.0	0.56	0.88
Amphiscirpus	125	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	1.0	0.0	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropus	1574	0.61	0.72	0.0	0.75	0.66	0.64	0.9	0.51	1.0	0.56	0.77	1.0	0.46	0.0	0.0	0.44	0.0	0.74	0.0	0.63	0.57	0.64	0.53	0.33	0.67	0.0	0.0	0.27	0.61	0.58	0.86	0.82	0.14	0.0	0.96	0.63	0.44	0.67	0.85	0.0	1.0	0.61	0.41	0.72	0.63	0.0	0.85	0.4	0.0	0.27	0.53	0.38	0.55	0.54	0.71	0.47	0.3	0.35	0.0	0.9	0.79	0.5
Draperia	325	0.85	0.0	1.0	0.0	0.88	0.0	0.0	0.0	0.0	0.95	1.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.94	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.71	0.85	0.0	0.0	0.0	0.0	0.0	0.78	0.79	0.83	0.44	0.0	0.0	0.75
Lonicera	4542	0.87	0.89	1.0	0.78	1.0	0.88	1.0	0.83	0.95	0.98	0.8	1.0	0.99	1.0	1.0	0.96	0.0	0.91	1.0	1.0	0.76	0.85	0.79	0.92	0.0	0.74	0.91	0.81	0.91	0.96	1.0	0.97	0.96	0.0	0.96	1.0	0.85	0.98	0.9	0.78	1.0	0.54	0.86	0.91	0.74	0.0	0.88	0.78	1.0	0.88	0.0	0.8	0.38	0.89	1.0	0.93	0.72	0.85	0.07	0.8	1.0	1.0
Oenothera	3442	0.74	0.86	0.5	1.0	0.75	1.0	0.0	0.72	0.81	0.64	0.41	0.0	0.81	0.82	0.66	0.62	1.0	0.0	0.56	0.59	0.2	0.5	0.56	0.6	0.48	0.51	0.59	0.42	0.5	1.0	0.49	0.63	0.69	0.0	0.99	0.86	0.0	0.84	0.83	0.71	0.69	0.54	0.53	0.5	0.33	0.0	0.91	0.8	0.67	0.61	1.0	0.4	0.0	0.33	1.0	0.7	0.81	0.0	0.5	0.75	0.75	1.0
Koeberlinia	30	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mucronea	754	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.54	0.75	0.0	0.0	0.83	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.38	0.74	0.91	0.0	0.0	0.47	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.0	0.0
Helenium	2193	0.55	0.44	0.0	0.46	0.75	0.63	0.57	0.54	0.25	0.4	0.49	0.5	0.38	0.0	0.65	0.41	0.0	0.7	0.0	0.6	0.47	0.38	0.59	0.35	0.5	0.0	0.2	0.37	0.9	0.44	0.91	1.0	0.81	0.0	0.95	0.77	0.58	0.89	0.95	0.65	0.6	0.57	0.45	0.6	0.52	0.0	0.86	0.44	0.2	0.33	0.89	0.31	1.0	0.5	0.71	0.44	0.5	0.43	0.14	0.82	1.0	0.0
Frankenia	1261	0.84	0.68	0.0	0.0	1.0	0.0	1.0	0.93	0.0	0.0	0.91	1.0	0.0	0.0	0.78	0.98	1.0	0.0	0.0	0.99	1.0	0.97	0.0	1.0	0.65	0.0	0.0	0.8	1.0	0.0	0.99	0.0	0.0	0.0	0.97	0.0	1.0	1.0	0.78	1.0	1.0	0.51	0.87	0.81	0.86	0.0	1.0	0.0	0.0	0.0	1.0	0.5	0.8	1.0	0.0	0.0	0.85	0.0	0.07	0.87	1.0	0.0
Damasonium	318	0.45	0.0	0.0	1.0	0.7	0.0	0.4	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.56	0.53	0.0	0.0	0.43	0.0	0.0	0.43	0.73	0.0	0.0	1.0	0.0	0.0	0.57	0.33	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.25	0.5	0.52	0.21	0.4	0.5	0.43	0.0	0.0	0.0	0.0	0.0	0.23	1.0
Opuntia	1453	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.75	0.89	0.0	0.0	0.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.98	0.0	0.0	0.86	0.91	0.0	0.0	0.29	0.0	0.78	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.14	0.8	0.0	0.0
Allophyllum	2207	0.74	0.33	0.54	0.79	0.91	0.76	0.75	0.5	0.0	0.8	0.65	1.0	1.0	0.0	0.4	0.73	0.0	0.87	1.0	0.67	0.62	0.0	0.59	1.0	1.0	0.75	0.54	0.45	0.69	0.81	0.7	0.91	0.87	0.0	0.98	0.5	0.33	0.85	0.88	0.0	1.0	0.55	0.0	0.73	0.52	0.0	0.73	0.72	0.67	1.0	0.71	0.0	1.0	1.0	0.84	0.33	0.51	0.67	0.0	0.69	0.0	0.0
Stephanomeria	5635	0.67	0.36	0.6	0.59	0.74	0.65	1.0	0.67	0.0	0.55	0.62	0.67	0.32	0.97	0.64	0.65	0.67	0.62	0.63	0.65	0.79	0.26	0.45	0.3	0.45	0.71	0.57	0.31	0.42	0.43	0.82	0.58	0.47	0.0	0.96	0.71	0.14	0.87	0.85	0.67	1.0	0.45	0.35	0.65	0.41	0.0	0.58	0.35	0.48	0.41	0.79	0.5	0.4	0.75	0.81	0.41	0.57	0.51	0.04	0.63	1.0	0.78
Hackelia	1414	0.63	0.0	0.72	0.9	0.87	0.67	1.0	0.0	0.5	0.74	0.54	0.97	0.53	0.0	0.77	0.33	0.0	0.83	0.89	0.0	0.58	0.0	0.35	0.71	0.0	0.67	0.62	0.0	0.0	0.56	0.0	0.79	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.6	0.46	0.0	0.0	0.0	0.0	0.77	0.51	0.54	0.71	0.07	0.0	0.0	0.0
Thuja	126	0.84	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agrostis	7298	0.91	0.77	1.0	0.82	0.99	0.85	0.91	0.57	0.98	0.95	0.98	1.0	0.99	0.0	0.95	1.0	1.0	0.99	0.97	1.0	0.7	0.93	0.89	0.93	0.67	0.88	0.91	0.98	0.99	0.98	1.0	0.94	0.98	0.0	0.98	0.96	0.86	1.0	0.9	0.83	1.0	0.69	0.86	0.96	0.94	0.0	0.94	0.91	1.0	0.98	0.97	0.88	0.0	1.0	1.0	0.91	0.83	0.83	0.07	0.71	0.43	1.0
Calamagrostis	1975	0.88	0.8	1.0	0.67	0.95	1.0	0.0	0.55	0.98	0.98	0.81	1.0	0.98	0.0	0.98	0.0	0.0	1.0	1.0	0.0	0.81	0.9	0.78	0.89	0.0	0.75	0.94	0.95	0.94	0.97	1.0	1.0	0.93	0.0	1.0	0.0	1.0	0.0	0.76	0.6	0.0	0.57	0.79	0.67	0.75	0.0	0.92	1.0	1.0	0.96	0.0	0.86	0.0	0.0	1.0	0.88	0.85	0.84	0.14	0.0	0.0	0.0
Gymnosteris	46	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ageratina	788	0.58	0.0	0.31	0.0	1.0	0.0	1.0	0.0	0.29	0.45	0.63	0.0	0.39	0.0	0.63	0.8	0.0	0.67	0.61	0.75	0.5	0.0	0.56	1.0	0.0	0.56	0.64	0.0	0.0	0.61	0.0	0.55	0.6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.55	0.3	0.0	0.0	0.0	0.0	0.57	0.46	0.61	0.67	0.33	0.0	0.0	0.0
Eustoma	105	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	1.0	0.0	0.0	0.59	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tiquilia	969	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.52	0.47	0.0	0.0	0.83	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.91	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
Chlorogalum	936	0.68	0.55	0.0	0.64	0.67	0.44	1.0	0.86	1.0	0.69	0.58	1.0	0.13	0.0	0.0	1.0	0.0	0.69	0.0	0.57	0.5	0.43	0.42	0.5	0.5	0.0	0.0	0.83	0.75	1.0	0.87	0.9	0.0	0.0	0.9	0.83	0.0	0.9	0.85	0.2	0.0	0.54	0.54	0.72	0.67	0.0	0.83	0.22	0.0	0.0	0.64	0.25	0.75	1.0	0.73	0.86	0.53	0.58	0.0	0.85	0.6	1.0
Selaginella	2542	0.68	0.0	0.0	0.0	0.69	0.58	0.0	0.0	0.43	0.43	0.55	0.0	0.27	1.0	0.68	0.62	0.0	1.0	0.0	0.68	0.47	0.38	0.4	0.19	0.75	0.0	0.5	0.47	0.4	0.56	0.93	0.45	0.09	0.0	0.97	0.0	0.3	0.87	0.86	0.0	0.0	0.39	0.0	0.75	0.61	0.0	0.0	0.63	0.33	0.69	1.0	0.62	0.56	0.29	0.56	0.45	0.43	0.52	0.18	0.69	0.0	1.0
Platanus	981	0.86	0.79	0.0	0.0	0.96	0.0	1.0	0.86	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.93	0.0	0.0	0.0	0.96	1.0	0.0	0.0	1.0	0.5	0.0	0.0	0.89	0.0	0.0	0.96	0.0	0.0	0.0	0.92	1.0	1.0	0.92	0.9	1.0	1.0	0.54	0.0	0.85	0.73	0.0	0.94	0.0	0.0	0.0	1.0	0.0	0.2	1.0	1.0	0.0	0.76	0.0	0.09	0.59	0.0	1.0
Hymenopappus	273	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
Trichoptilium	418	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.95	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pteridium	999	0.66	0.69	0.71	1.0	0.75	1.0	1.0	0.89	0.67	0.44	0.33	1.0	0.5	0.0	0.6	0.47	1.0	1.0	0.5	0.72	0.5	0.43	0.45	0.42	0.0	0.5	0.67	0.71	0.5	0.45	0.67	0.91	0.6	0.0	1.0	0.0	0.0	0.78	0.88	0.5	0.0	0.64	0.5	0.8	0.5	0.0	0.94	0.44	0.67	0.36	1.0	0.37	0.0	0.0	0.75	0.57	0.44	0.13	0.0	0.9	0.0	0.86
Spiranthes	484	0.57	0.0	0.67	0.0	0.94	0.89	0.0	0.0	0.35	0.67	0.45	0.0	0.33	0.0	0.25	0.0	0.0	1.0	0.78	0.0	0.8	1.0	0.58	0.5	0.0	0.2	0.6	0.4	0.5	0.86	0.0	1.0	0.61	0.0	1.0	1.0	0.0	1.0	1.0	0.33	0.0	0.2	0.4	0.0	0.0	0.0	0.78	0.57	0.75	0.52	0.0	0.22	0.5	0.0	0.8	0.56	0.26	0.63	0.0	0.0	0.0	1.0
Stachys	4509	0.65	0.52	1.0	0.88	0.85	1.0	0.95	0.67	0.46	0.76	0.6	0.86	0.41	0.0	0.54	0.83	0.0	0.76	0.62	0.63	0.67	0.53	0.49	0.47	0.81	0.8	0.3	0.42	0.65	0.84	0.82	0.78	0.71	0.0	0.99	0.8	0.39	0.87	0.91	0.66	0.5	0.6	0.47	0.71	0.69	0.0	0.79	0.5	0.43	0.5	0.76	0.52	0.5	0.75	0.69	0.4	0.54	0.59	0.06	0.72	0.44	0.0
Navarretia	8735	0.72	0.58	0.57	0.64	0.88	0.73	0.85	0.64	0.31	0.72	0.63	0.76	0.4	0.0	0.68	0.88	1.0	0.88	0.82	0.69	0.67	0.69	0.55	0.54	0.53	0.69	0.52	0.66	0.67	0.67	0.77	0.8	0.66	0.0	0.97	0.73	0.8	0.85	0.9	0.88	0.78	0.54	0.6	0.81	0.56	0.0	0.87	0.7	0.61	0.61	0.85	0.62	0.46	0.83	0.82	0.57	0.54	0.61	0.05	0.81	0.66	0.57
Dendromecon	1898	0.86	1.0	0.0	0.5	1.0	1.0	0.0	0.89	0.0	1.0	0.5	1.0	0.0	0.0	0.0	0.67	0.0	0.91	0.0	0.96	0.0	0.97	0.68	1.0	0.0	0.0	0.0	0.89	1.0	1.0	1.0	0.92	0.67	0.0	0.97	1.0	1.0	0.93	0.83	0.0	0.0	0.51	0.9	0.87	0.92	0.0	0.93	0.74	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.66	1.0	0.05	0.65	0.0	0.0
Taraxacum	117	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
Allionia	486	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.9	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0
Polystichum	2523	0.57	0.67	1.0	0.0	0.84	0.75	1.0	0.7	0.39	0.62	0.71	0.87	0.44	0.0	0.43	0.8	0.0	0.77	1.0	0.7	0.75	0.45	0.46	0.38	0.0	1.0	0.0	0.39	0.41	0.57	0.86	0.56	0.6	0.0	1.0	0.0	0.0	0.78	0.71	0.49	0.0	0.46	0.21	0.8	0.5	0.0	0.9	0.53	0.89	0.43	0.0	0.64	0.0	0.0	0.8	0.56	0.56	0.46	0.0	1.0	0.0	0.92
Woodwardia	842	0.61	0.57	0.0	0.6	0.71	0.0	0.0	0.5	0.33	1.0	0.25	0.0	0.19	0.0	0.0	0.5	0.0	0.6	0.0	0.6	0.0	0.94	0.29	0.09	1.0	0.0	0.0	0.35	0.5	0.17	0.63	0.67	1.0	0.0	0.96	0.0	1.0	0.73	0.87	0.43	0.0	0.6	0.44	0.68	0.45	0.0	0.92	0.33	0.0	0.0	0.0	0.55	0.5	1.0	0.75	0.0	0.27	0.25	0.0	0.7	0.0	0.5
Datisca	794	0.72	0.0	0.0	0.67	1.0	0.75	0.91	0.75	0.0	0.78	0.55	1.0	0.11	0.0	0.27	0.71	0.0	0.82	0.0	0.59	0.0	1.0	0.31	0.36	0.5	0.0	0.0	0.55	0.0	0.0	0.8	0.0	0.0	0.0	0.95	0.0	0.0	0.89	0.96	0.0	0.0	0.57	0.83	0.54	0.93	0.0	1.0	0.42	0.0	0.2	0.71	1.0	1.0	0.0	0.78	0.53	0.33	0.75	0.0	0.91	1.0	0.0
Wyethia	2644	0.51	0.42	0.57	0.31	0.58	0.36	0.7	0.58	0.57	0.6	0.62	0.67	0.49	0.0	0.4	0.65	0.0	0.63	0.62	0.77	0.52	0.33	0.42	0.37	0.0	0.61	0.41	0.23	0.46	0.52	0.71	0.58	0.42	0.0	1.0	0.53	0.24	0.0	0.77	0.24	0.88	0.29	0.46	0.0	0.49	0.0	0.75	0.4	0.33	0.38	0.56	0.34	1.0	0.5	0.74	0.7	0.39	0.39	0.0	0.0	0.8	0.44
Iliamna	137	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.75	1.0	0.0	0.0	0.0	0.0	0.8	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.92	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
